order_id,order_date,city,region_name,federal_district,category,channel,quantity,price,discount,revenue,delivery_days,returned,rating
ORD-2025-03377,2025-06-09,Волжский,Волгоградская область,Южный,Услуги,mobile_app,1,6950,0.1,6255,3,False,5.0
ORD-2025-03464,2025-06-10,Новосибирск,Новосибирская область,Сибирский,Хобби и спорт,partner,3,4330,0.0,12990,6,False,4.3
ORD-2025-02815,2025-06-10,Махачкала,Республика Дагестан,Северо-Кавказский,Дом и ремонт,mobile_app,1,12230,0.05,11618,4,False,4.3
ORD-2025-01866,2025-06-10,Елабуга,Республика Татарстан,Приволжский,Электроника,mobile_app,1,16170,0.0,16170,3,False,4.4
ORD-2025-05007,2025-06-10,Нижневартовск,Тюменская область,Уральский,Авто,mobile_app,1,21430,0.15,18216,5,False,4.9
ORD-2025-05587,2025-06-10,Ковров,Владимирская область,Центральный,Хобби и спорт,mobile_app,1,5230,0.0,5230,4,False,4.7
ORD-2025-01099,2025-06-10,Новороссийск,Краснодарский край,Южный,Авто,mobile_app,2,15930,0.0,31860,3,True,3.7
ORD-2025-05323,2025-06-10,Приморск,Калининградская область,Северо-Западный,Дом и ремонт,web,1,3770,0.05,3582,3,False,4.4
ORD-2025-00004,2025-06-10,Ефремов,Тульская область,Центральный,Услуги,mobile_app,2,5020,0.0,10040,3,False,4.9
ORD-2025-01642,2025-06-10,Смоленск,Смоленская область,Центральный,Дом и ремонт,web,1,6890,0.0,6890,3,False,5.0
ORD-2025-03492,2025-06-10,Омск,Омская область,Сибирский,Услуги,partner,1,7930,0.0,7930,6,False,5.0
ORD-2025-05506,2025-06-10,Карабаново,Владимирская область,Центральный,Хобби и спорт,web,1,2310,0.05,2194,4,False,4.9
ORD-2025-03445,2025-06-10,Ликино-Дулево,Московская область,Центральный,Услуги,web,1,12750,0.15,10838,1,False,4.9
ORD-2025-05205,2025-06-10,Владивосток,Приморский край,Дальневосточный,Одежда,mobile_app,1,1740,0.1,1566,5,False,4.5
ORD-2025-03990,2025-06-10,Волгоград,Волгоградская область,Южный,Одежда,call_center,1,6830,0.0,6830,3,False,4.9
ORD-2025-04892,2025-06-10,Сочи,Краснодарский край,Южный,Одежда,web,1,4850,0.0,4850,7,False,4.4
ORD-2025-04900,2025-06-10,Москва,Москва,Центральный,Одежда,web,2,3490,0.0,6980,2,False,4.6
ORD-2025-02488,2025-06-10,Сыктывкар,Республика Коми,Северо-Западный,Электроника,mobile_app,2,31080,0.0,62160,3,False,5.0
ORD-2025-04171,2025-06-10,Ачинск,Красноярский край,Сибирский,Электроника,partner,1,11750,0.0,11750,3,False,4.9
ORD-2025-02880,2025-06-10,Екатеринбург,Свердловская область,Уральский,Услуги,mobile_app,1,4810,0.0,4810,5,False,4.4
ORD-2025-03006,2025-06-10,Кохма,Ивановская область,Центральный,Дом и ремонт,mobile_app,1,6560,0.0,6560,3,False,4.1
ORD-2025-01017,2025-06-10,Саранск,Республика Мордовия,Приволжский,Хобби и спорт,mobile_app,1,5060,0.0,5060,4,False,4.8
ORD-2025-00164,2025-06-10,Кубинка,Московская область,Центральный,Авто,mobile_app,1,40100,0.15,34085,5,False,4.2
ORD-2025-02441,2025-06-10,Можга,Удмуртская Республика,Приволжский,Одежда,mobile_app,2,6910,0.0,13820,4,False,4.7
ORD-2025-05397,2025-06-10,Лабытнанги,Тюменская область,Уральский,Одежда,call_center,1,2670,0.15,2270,5,False,4.9
ORD-2025-05607,2025-06-10,Таштагол,Кемеровская область - Кузбасс,Сибирский,Электроника,mobile_app,1,11320,0.0,11320,7,False,4.4
ORD-2025-05407,2025-06-10,Апшеронск,Краснодарский край,Южный,Электроника,web,1,13200,0.15,11220,5,False,4.7
ORD-2025-05025,2025-06-10,Шахунья,Нижегородская область,Приволжский,Одежда,mobile_app,2,1720,0.05,3268,1,False,5.0
ORD-2025-04239,2025-06-10,Хасавюрт,Республика Дагестан,Северо-Кавказский,Дом и ремонт,web,1,8170,0.0,8170,4,False,4.5
ORD-2025-04199,2025-06-10,Сарапул,Удмуртская Республика,Приволжский,Детские товары,mobile_app,1,3800,0.0,3800,3,False,4.6
ORD-2025-04378,2025-06-10,Ярославль,Ярославская область,Центральный,Дом и ремонт,web,1,10440,0.0,10440,7,False,4.1
ORD-2025-00549,2025-06-10,Сыктывкар,Республика Коми,Северо-Западный,Хобби и спорт,web,1,6770,0.0,6770,2,False,4.3
ORD-2025-04218,2025-06-10,Зеленоградск,Калининградская область,Северо-Западный,Дом и ремонт,mobile_app,1,4820,0.1,4338,5,False,4.8
ORD-2025-01954,2025-06-10,Калуга,Калужская область,Центральный,Одежда,mobile_app,1,1370,0.0,1370,3,False,4.7
ORD-2025-03172,2025-06-11,Реутов,Московская область,Центральный,Хобби и спорт,web,1,11830,0.15,10056,1,False,4.2
ORD-2025-01933,2025-06-11,Болгар,Республика Татарстан,Приволжский,Одежда,web,1,3800,0.1,3420,2,False,4.9
ORD-2025-03227,2025-06-11,Магнитогорск,Челябинская область,Уральский,Электроника,web,1,35820,0.0,35820,6,False,4.8
ORD-2025-00300,2025-06-11,Завитинск,Амурская область,Дальневосточный,Дом и ремонт,mobile_app,1,10180,0.0,10180,5,False,5.0
ORD-2025-04631,2025-06-11,Правдинск,Калининградская область,Северо-Западный,Услуги,mobile_app,1,15210,0.0,15210,3,False,4.6
ORD-2025-04601,2025-06-11,Тула,Тульская область,Центральный,Детские товары,mobile_app,1,3030,0.05,2878,3,False,4.4
ORD-2025-02073,2025-06-11,Оханск,Пермский край,Приволжский,Авто,web,1,9880,0.0,9880,2,False,4.9
ORD-2025-03747,2025-06-11,Красноярск,Красноярский край,Сибирский,Дом и ремонт,mobile_app,1,10620,0.0,10620,4,False,4.7
ORD-2025-01255,2025-06-11,Усть-Катав,Челябинская область,Уральский,Хобби и спорт,call_center,1,5410,0.0,5410,5,False,4.8
ORD-2025-00040,2025-06-11,Тосно,Ленинградская область,Северо-Западный,Одежда,mobile_app,1,2000,0.05,1900,2,False,5.0
ORD-2025-04866,2025-06-11,Татарск,Новосибирская область,Сибирский,Одежда,mobile_app,4,3300,0.05,12540,4,False,5.0
ORD-2025-03379,2025-06-11,Выборг,Ленинградская область,Северо-Западный,Услуги,mobile_app,1,20010,0.0,20010,3,False,4.5
ORD-2025-00463,2025-06-11,Коммунар,Ленинградская область,Северо-Западный,Электроника,web,3,24480,0.0,73440,4,False,4.6
ORD-2025-04563,2025-06-11,Владивосток,Приморский край,Дальневосточный,Электроника,mobile_app,1,22460,0.0,22460,4,False,4.8
ORD-2025-03932,2025-06-11,Нижний Новгород,Нижегородская область,Приволжский,Одежда,web,1,1970,0.0,1970,1,False,4.9
ORD-2025-02621,2025-06-11,Донецк,Ростовская область,Южный,Детские товары,mobile_app,1,4210,0.0,4210,4,False,4.2
ORD-2025-03839,2025-06-11,Самара,Самарская область,Приволжский,Хобби и спорт,web,3,5680,0.15,14484,2,False,4.9
ORD-2025-04652,2025-06-11,Якутск,Республика Саха (Якутия),Дальневосточный,Электроника,web,3,13420,0.0,40260,6,False,4.3
ORD-2025-05023,2025-06-11,Алагир,Республика Северная Осетия – Алания,Северо-Кавказский,Услуги,partner,1,7400,0.0,7400,6,False,4.4
ORD-2025-02897,2025-06-11,Красный Сулин,Ростовская область,Южный,Электроника,web,1,37790,0.0,37790,3,False,3.8
ORD-2025-00709,2025-06-11,Усть-Джегута,Карачаево-Черкесская Республика,Северо-Кавказский,Хобби и спорт,web,1,2740,0.0,2740,4,False,5.0
ORD-2025-04543,2025-06-11,Вуктыл,Республика Коми,Северо-Западный,Электроника,mobile_app,2,9640,0.0,19280,1,False,4.7
ORD-2025-02432,2025-06-11,Феодосия,Республика Крым,Южный,Услуги,mobile_app,1,13950,0.0,13950,3,False,3.9
ORD-2025-00720,2025-06-11,Слободской,Кировская область,Приволжский,Детские товары,partner,2,3280,0.0,6560,2,False,4.5
ORD-2025-05645,2025-06-11,Тюмень,Тюменская область,Уральский,Хобби и спорт,web,1,3310,0.1,2979,5,False,4.6
ORD-2025-02953,2025-06-11,Старая Купавна,Московская область,Центральный,Авто,mobile_app,1,23650,0.1,21285,4,False,4.7
ORD-2025-04266,2025-06-11,Черняховск,Калининградская область,Северо-Западный,Услуги,mobile_app,1,17780,0.1,16002,2,False,4.6
ORD-2025-00144,2025-06-11,Озерск,Челябинская область,Уральский,Одежда,mobile_app,1,3530,0.0,3530,3,False,4.7
ORD-2025-01740,2025-06-11,Сыктывкар,Республика Коми,Северо-Западный,Дом и ремонт,partner,1,6300,0.0,6300,4,False,4.2
ORD-2025-00184,2025-06-11,Олонец,Республика Карелия,Северо-Западный,Одежда,web,1,1630,0.0,1630,3,False,4.3
ORD-2025-01041,2025-06-11,Апшеронск,Краснодарский край,Южный,Дом и ремонт,mobile_app,1,11740,0.0,11740,4,False,4.4
ORD-2025-02939,2025-06-11,Ряжск,Рязанская область,Центральный,Авто,mobile_app,1,15700,0.05,14915,3,False,4.6
ORD-2025-02934,2025-06-11,Славгород,Алтайский край,Сибирский,Электроника,mobile_app,1,30520,0.05,28994,3,False,3.9
ORD-2025-02814,2025-06-11,Рязань,Рязанская область,Центральный,Электроника,mobile_app,1,32600,0.0,32600,4,False,4.7
ORD-2025-00867,2025-06-11,Заринск,Алтайский край,Сибирский,Услуги,mobile_app,2,4820,0.0,9640,7,False,4.4
ORD-2025-01181,2025-06-11,Тверь,Тверская область,Центральный,Одежда,mobile_app,1,2320,0.05,2204,8,False,4.2
ORD-2025-04827,2025-06-11,Новокубанск,Краснодарский край,Южный,Электроника,mobile_app,1,15650,0.15,13302,4,False,4.6
ORD-2025-00634,2025-06-11,Сыктывкар,Республика Коми,Северо-Западный,Авто,mobile_app,1,18160,0.05,17252,2,False,4.7
ORD-2025-05821,2025-06-12,Серов,Свердловская область,Уральский,Детские товары,web,1,6470,0.0,6470,2,False,5.0
ORD-2025-04711,2025-06-12,Сураж,Брянская область,Центральный,Услуги,web,2,10870,0.0,21740,1,False,5.0
ORD-2025-01084,2025-06-12,Верхняя Пышма,Свердловская область,Уральский,Авто,web,1,32190,0.0,32190,6,False,4.3
ORD-2025-04907,2025-06-12,Ростов-на-Дону,Ростовская область,Южный,Детские товары,mobile_app,1,6310,0.0,6310,4,False,4.4
ORD-2025-01485,2025-06-12,Калининград,Калининградская область,Северо-Западный,Авто,web,1,21410,0.0,21410,5,False,4.6
ORD-2025-04772,2025-06-12,Кола,Мурманская область,Северо-Западный,Детские товары,mobile_app,2,2030,0.0,4060,4,False,4.9
ORD-2025-03915,2025-06-12,Тихвин,Ленинградская область,Северо-Западный,Авто,mobile_app,1,9070,0.0,9070,2,False,4.8
ORD-2025-01991,2025-06-12,Старая Купавна,Московская область,Центральный,Одежда,web,1,3110,0.15,2644,6,False,4.6
ORD-2025-00801,2025-06-12,Санкт-Петербург,Санкт-Петербург,Северо-Западный,Электроника,web,3,38120,0.05,108642,1,True,3.9
ORD-2025-05263,2025-06-12,Волжский,Волгоградская область,Южный,Одежда,mobile_app,1,3950,0.0,3950,6,False,4.8
ORD-2025-03367,2025-06-12,Полярные Зори,Мурманская область,Северо-Западный,Электроника,mobile_app,1,13320,0.0,13320,5,True,4.1
ORD-2025-02481,2025-06-12,Сухой Лог,Свердловская область,Уральский,Электроника,mobile_app,1,15470,0.05,14696,4,False,4.7
ORD-2025-05696,2025-06-12,Березовский,Кемеровская область - Кузбасс,Сибирский,Дом и ремонт,mobile_app,1,5930,0.0,5930,5,False,3.9
ORD-2025-03944,2025-06-12,Волгоград,Волгоградская область,Южный,Одежда,mobile_app,1,5370,0.1,4833,3,False,4.1
ORD-2025-04894,2025-06-12,Новомосковск,Тульская область,Центральный,Электроника,call_center,1,12530,0.0,12530,2,False,5.0
ORD-2025-04771,2025-06-12,Североморск,Мурманская область,Северо-Западный,Детские товары,partner,2,3510,0.05,6669,3,False,4.9
ORD-2025-04985,2025-06-12,Грозный,Чеченская Республика,Северо-Кавказский,Дом и ремонт,web,1,8290,0.0,8290,4,False,4.7
ORD-2025-02122,2025-06-12,Онега,Архангельская область,Северо-Западный,Одежда,mobile_app,2,3730,0.05,7087,4,True,3.6
ORD-2025-04583,2025-06-12,Махачкала,Республика Дагестан,Северо-Кавказский,Услуги,mobile_app,1,11460,0.0,11460,5,False,4.0
ORD-2025-00037,2025-06-12,Новокуйбышевск,Самарская область,Приволжский,Электроника,call_center,1,9930,0.05,9434,6,False,4.4
ORD-2025-04144,2025-06-12,Оренбург,Оренбургская область,Приволжский,Дом и ремонт,web,1,20150,0.0,20150,1,False,4.7
ORD-2025-01648,2025-06-12,Санкт-Петербург,Санкт-Петербург,Северо-Западный,Электроника,mobile_app,2,16380,0.0,32760,4,False,4.5
ORD-2025-02936,2025-06-12,Кириллов,Вологодская область,Северо-Западный,Детские товары,web,1,2230,0.1,2007,1,False,4.7
ORD-2025-04108,2025-06-12,Березники,Пермский край,Приволжский,Услуги,mobile_app,1,17620,0.1,15858,2,False,4.4
ORD-2025-00006,2025-06-12,Махачкала,Республика Дагестан,Северо-Кавказский,Электроника,mobile_app,1,30150,0.0,30150,5,False,4.7
ORD-2025-04330,2025-06-12,Мирный,Республика Саха (Якутия),Дальневосточный,Детские товары,mobile_app,1,5020,0.0,5020,8,False,4.3
ORD-2025-05123,2025-06-12,Саяногорск,Республика Хакасия,Сибирский,Детские товары,partner,1,4290,0.05,4076,4,False,4.2
ORD-2025-02909,2025-06-12,Льгов,Курская область,Центральный,Электроника,mobile_app,1,30800,0.1,27720,5,False,5.0
ORD-2025-03089,2025-06-12,Туймазы,Республика Башкортостан,Приволжский,Детские товары,web,1,5620,0.05,5339,3,False,4.4
ORD-2025-02070,2025-06-12,Ульяновск,Ульяновская область,Приволжский,Дом и ремонт,mobile_app,1,5560,0.0,5560,6,False,4.1
ORD-2025-03577,2025-06-12,Барабинск,Новосибирская область,Сибирский,Дом и ремонт,mobile_app,1,8600,0.0,8600,6,False,4.0
ORD-2025-05184,2025-06-12,Курлово,Владимирская область,Центральный,Электроника,web,1,12480,0.0,12480,1,False,4.3
ORD-2025-00597,2025-06-12,Липецк,Липецкая область,Центральный,Дом и ремонт,web,1,11130,0.0,11130,2,False,4.1
ORD-2025-00599,2025-06-12,Миасс,Челябинская область,Уральский,Дом и ремонт,mobile_app,1,3940,0.0,3940,6,False,4.7
ORD-2025-03202,2025-06-12,Звенигово,Республика Марий Эл,Приволжский,Электроника,call_center,1,20780,0.1,18702,4,False,4.9
ORD-2025-02151,2025-06-12,Красногорск,Московская область,Центральный,Авто,partner,1,15660,0.0,15660,2,False,5.0
ORD-2025-05197,2025-06-12,Томск,Томская область,Сибирский,Хобби и спорт,web,2,3330,0.1,5994,8,False,4.9
ORD-2025-02788,2025-06-12,Павлово,Нижегородская область,Приволжский,Детские товары,mobile_app,1,2520,0.0,2520,2,False,4.4
ORD-2025-03252,2025-06-12,Новодвинск,Архангельская область,Северо-Западный,Авто,web,1,10440,0.05,9918,3,False,4.7
ORD-2025-02025,2025-06-12,Сафоново,Смоленская область,Центральный,Дом и ремонт,mobile_app,1,3220,0.0,3220,5,False,4.4
ORD-2025-03409,2025-06-12,Раменское,Московская область,Центральный,Детские товары,mobile_app,1,4830,0.05,4588,1,False,5.0
ORD-2025-05973,2025-06-13,Сарапул,Удмуртская Республика,Приволжский,Электроника,mobile_app,1,16840,0.1,15156,3,False,4.7
ORD-2025-01236,2025-06-13,Подольск,Московская область,Центральный,Детские товары,partner,1,3100,0.0,3100,6,False,4.0
ORD-2025-04774,2025-06-13,Верхняя Салда,Свердловская область,Уральский,Детские товары,partner,2,3900,0.0,7800,7,False,4.2
ORD-2025-01683,2025-06-13,Салехард,Тюменская область,Уральский,Дом и ремонт,web,1,13760,0.1,12384,4,False,4.1
ORD-2025-03323,2025-06-13,Севск,Брянская область,Центральный,Дом и ремонт,mobile_app,1,8910,0.0,8910,3,False,4.1
ORD-2025-02875,2025-06-13,Фрязино,Московская область,Центральный,Одежда,web,1,5820,0.1,5238,3,False,4.7
ORD-2025-01688,2025-06-13,Могоча,Забайкальский край,Дальневосточный,Детские товары,web,1,2880,0.0,2880,8,False,4.1
ORD-2025-05465,2025-06-13,Хабаровск,Хабаровский край,Дальневосточный,Электроника,web,1,27620,0.0,27620,7,False,4.0
ORD-2025-00799,2025-06-13,Туринск,Свердловская область,Уральский,Дом и ремонт,call_center,1,5440,0.0,5440,5,False,4.4
ORD-2025-02302,2025-06-13,Краснокамск,Пермский край,Приволжский,Услуги,web,1,11770,0.0,11770,2,False,4.5
ORD-2025-03266,2025-06-13,Коломна,Московская область,Центральный,Дом и ремонт,mobile_app,3,3260,0.0,9780,5,False,4.8
ORD-2025-05092,2025-06-13,Калач-на-Дону,Волгоградская область,Южный,Дом и ремонт,web,1,16190,0.05,15380,4,False,4.7
ORD-2025-00299,2025-06-13,Красновишерск,Пермский край,Приволжский,Одежда,mobile_app,1,4110,0.0,4110,3,False,5.0
ORD-2025-01981,2025-06-13,Медвежьегорск,Республика Карелия,Северо-Западный,Электроника,web,1,12640,0.0,12640,2,False,4.5
ORD-2025-05218,2025-06-13,Якутск,Республика Саха (Якутия),Дальневосточный,Одежда,mobile_app,1,8340,0.05,7923,4,False,4.4
ORD-2025-01412,2025-06-13,Луга,Ленинградская область,Северо-Западный,Дом и ремонт,web,1,5440,0.0,5440,5,False,4.7
ORD-2025-02130,2025-06-13,Дмитровск,Орловская область,Центральный,Детские товары,mobile_app,1,2150,0.15,1828,4,True,4.5
ORD-2025-00242,2025-06-13,Братск,Иркутская область,Сибирский,Детские товары,web,1,3440,0.1,3096,3,False,4.3
ORD-2025-03715,2025-06-13,Снежинск,Челябинская область,Уральский,Услуги,mobile_app,1,7440,0.0,7440,7,False,4.5
ORD-2025-02336,2025-06-13,Нефтекамск,Республика Башкортостан,Приволжский,Детские товары,partner,1,1580,0.0,1580,3,False,4.3
ORD-2025-00491,2025-06-13,Надым,Тюменская область,Уральский,Услуги,web,1,7270,0.0,7270,2,False,4.8
ORD-2025-03835,2025-06-13,Верещагино,Пермский край,Приволжский,Одежда,web,1,11640,0.0,11640,4,False,4.6
ORD-2025-01887,2025-06-13,Кемерово,Кемеровская область - Кузбасс,Сибирский,Электроника,web,1,43530,0.0,43530,3,False,4.2
ORD-2025-03902,2025-06-13,Сочи,Краснодарский край,Южный,Дом и ремонт,mobile_app,1,2610,0.0,2610,3,False,4.6
ORD-2025-03904,2025-06-13,Йошкар-Ола,Республика Марий Эл,Приволжский,Авто,mobile_app,1,7500,0.0,7500,3,False,4.9
ORD-2025-01150,2025-06-13,Кизилюрт,Республика Дагестан,Северо-Кавказский,Электроника,web,1,11880,0.0,11880,3,False,4.2
ORD-2025-02794,2025-06-13,Копейск,Челябинская область,Уральский,Авто,call_center,1,32510,0.15,27634,7,False,4.8
ORD-2025-03768,2025-06-13,Петушки,Владимирская область,Центральный,Услуги,mobile_app,2,10770,0.1,19386,1,False,4.3
ORD-2025-02382,2025-06-14,Муром,Владимирская область,Центральный,Электроника,web,1,27050,0.0,27050,1,False,4.9
ORD-2025-03249,2025-06-14,Воркута,Республика Коми,Северо-Западный,Авто,mobile_app,3,13340,0.05,38019,2,False,4.2
ORD-2025-03775,2025-06-14,Лодейное Поле,Ленинградская область,Северо-Западный,Электроника,web,1,28220,0.05,26809,4,False,5.0
ORD-2025-03805,2025-06-14,Петропавловск-Камчатский,Камчатский край,Дальневосточный,Электроника,mobile_app,1,20580,0.05,19551,7,False,4.5
ORD-2025-05946,2025-06-14,Волжский,Волгоградская область,Южный,Одежда,web,2,5700,0.0,11400,3,False,4.8
ORD-2025-04145,2025-06-14,Пермь,Пермский край,Приволжский,Одежда,mobile_app,3,5350,0.0,16050,3,True,3.7
ORD-2025-00954,2025-06-14,Бабушкин,Республика Бурятия,Дальневосточный,Хобби и спорт,web,1,6030,0.1,5427,6,False,4.8
ORD-2025-04952,2025-06-14,Лобня,Московская область,Центральный,Одежда,web,1,5030,0.0,5030,2,False,3.7
ORD-2025-05487,2025-06-14,Заозерск,Мурманская область,Северо-Западный,Услуги,partner,3,11570,0.0,34710,4,False,4.4
ORD-2025-04002,2025-06-14,Барнаул,Алтайский край,Сибирский,Одежда,mobile_app,1,1920,0.05,1824,5,False,4.3
ORD-2025-02731,2025-06-14,Усмань,Липецкая область,Центральный,Дом и ремонт,partner,1,15840,0.05,15048,2,False,4.3
ORD-2025-00154,2025-06-14,Благовещенск,Амурская область,Дальневосточный,Электроника,web,1,18200,0.0,18200,6,False,4.4
ORD-2025-02261,2025-06-14,Таганрог,Ростовская область,Южный,Авто,web,1,14930,0.15,12690,8,False,4.6
ORD-2025-02268,2025-06-14,Советский,Тюменская область,Уральский,Авто,web,1,16450,0.0,16450,7,False,4.6
ORD-2025-04345,2025-06-14,Тюмень,Тюменская область,Уральский,Одежда,mobile_app,2,3970,0.05,7543,4,False,4.4
ORD-2025-00515,2025-06-14,Воронеж,Воронежская область,Центральный,Электроника,partner,1,13200,0.0,13200,1,False,4.6
ORD-2025-05324,2025-06-14,Котельниково,Волгоградская область,Южный,Детские товары,mobile_app,1,5400,0.05,5130,8,False,4.4
ORD-2025-02267,2025-06-14,Боровичи,Новгородская область,Северо-Западный,Дом и ремонт,mobile_app,2,5550,0.0,11100,6,False,3.9
ORD-2025-02895,2025-06-14,Уфа,Республика Башкортостан,Приволжский,Дом и ремонт,mobile_app,1,6390,0.1,5751,5,False,4.3
ORD-2025-04537,2025-06-14,Невель,Псковская область,Северо-Западный,Электроника,call_center,1,30900,0.0,30900,5,False,4.8
ORD-2025-00486,2025-06-14,Зеленодольск,Республика Татарстан,Приволжский,Электроника,partner,1,6090,0.0,6090,3,False,4.4
ORD-2025-00105,2025-06-14,Чебоксары,Чувашская Республика,Приволжский,Электроника,mobile_app,2,14730,0.0,29460,4,False,4.5
ORD-2025-02847,2025-06-14,Ступино,Московская область,Центральный,Электроника,web,1,14200,0.0,14200,3,False,4.6
ORD-2025-05081,2025-06-14,Уфа,Республика Башкортостан,Приволжский,Электроника,partner,1,19290,0.0,19290,1,False,4.8
ORD-2025-04283,2025-06-14,Надым,Тюменская область,Уральский,Хобби и спорт,mobile_app,1,7510,0.0,7510,5,False,4.2
ORD-2025-05058,2025-06-14,Феодосия,Республика Крым,Южный,Хобби и спорт,mobile_app,2,9170,0.05,17423,4,False,4.2
ORD-2025-02489,2025-06-14,Гурьевск,Калининградская область,Северо-Западный,Одежда,mobile_app,1,6840,0.05,6498,4,False,3.8
ORD-2025-05448,2025-06-14,Волгодонск,Ростовская область,Южный,Электроника,web,2,13920,0.05,26448,4,False,4.7
ORD-2025-00169,2025-06-14,Омутнинск,Кировская область,Приволжский,Дом и ремонт,web,1,4360,0.05,4142,2,False,4.7
ORD-2025-01569,2025-06-15,Дюртюли,Республика Башкортостан,Приволжский,Детские товары,web,1,3860,0.0,3860,2,False,4.5
ORD-2025-05966,2025-06-15,Кяхта,Республика Бурятия,Дальневосточный,Авто,mobile_app,1,15730,0.0,15730,8,False,3.8
ORD-2025-00745,2025-06-15,Кедровый,Томская область,Сибирский,Одежда,mobile_app,1,4960,0.0,4960,5,False,4.6
ORD-2025-05167,2025-06-15,Нижневартовск,Тюменская область,Уральский,Услуги,web,1,6170,0.0,6170,2,False,4.2
ORD-2025-03114,2025-06-15,Тамбов,Тамбовская область,Центральный,Электроника,mobile_app,2,18830,0.0,37660,2,False,4.8
ORD-2025-04339,2025-06-15,Арсеньев,Приморский край,Дальневосточный,Детские товары,web,1,1680,0.0,1680,4,False,4.6
ORD-2025-04028,2025-06-15,Ковдор,Мурманская область,Северо-Западный,Услуги,mobile_app,1,7120,0.0,7120,2,False,4.5
ORD-2025-01392,2025-06-15,Лысьва,Пермский край,Приволжский,Электроника,mobile_app,2,11500,0.0,23000,2,False,4.7
ORD-2025-02413,2025-06-15,Сатка,Челябинская область,Уральский,Электроника,partner,1,24020,0.1,21618,8,False,4.8
ORD-2025-01420,2025-06-15,Петровск,Саратовская область,Приволжский,Авто,mobile_app,1,18780,0.0,18780,1,True,3.7
ORD-2025-04710,2025-06-15,Красноярск,Красноярский край,Сибирский,Одежда,mobile_app,1,5080,0.05,4826,4,False,4.8
ORD-2025-03218,2025-06-15,Улан-Удэ,Республика Бурятия,Дальневосточный,Услуги,web,1,7630,0.0,7630,6,False,5.0
ORD-2025-02654,2025-06-15,Ликино-Дулево,Московская область,Центральный,Хобби и спорт,mobile_app,1,9580,0.0,9580,1,False,5.0
ORD-2025-00605,2025-06-15,Дальнереченск,Приморский край,Дальневосточный,Одежда,web,1,4780,0.0,4780,6,False,3.9
ORD-2025-01754,2025-06-15,Ачинск,Красноярский край,Сибирский,Дом и ремонт,web,1,10140,0.05,9633,5,False,4.6
ORD-2025-05156,2025-06-15,Белоозерский,Московская область,Центральный,Хобби и спорт,web,2,6970,0.0,13940,5,False,4.6
ORD-2025-02392,2025-06-15,Тольятти,Самарская область,Приволжский,Дом и ремонт,web,1,2760,0.0,2760,6,False,4.2
ORD-2025-01555,2025-06-15,Лихославль,Тверская область,Центральный,Услуги,mobile_app,1,3350,0.0,3350,4,False,4.9
ORD-2025-05883,2025-06-15,Пласт,Челябинская область,Уральский,Одежда,web,1,2900,0.0,2900,6,False,4.4
ORD-2025-03491,2025-06-15,Тольятти,Самарская область,Приволжский,Детские товары,web,1,1640,0.0,1640,3,False,4.9
ORD-2025-04231,2025-06-15,Великий Устюг,Вологодская область,Северо-Западный,Электроника,mobile_app,1,20270,0.0,20270,5,False,4.4
ORD-2025-02970,2025-06-15,Короча,Белгородская область,Центральный,Дом и ремонт,web,1,5930,0.1,5337,2,False,4.3
ORD-2025-01007,2025-06-15,Стародуб,Брянская область,Центральный,Детские товары,mobile_app,1,6130,0.0,6130,4,False,4.5
ORD-2025-05852,2025-06-15,Архангельск,Архангельская область,Северо-Западный,Одежда,mobile_app,4,6120,0.0,24480,3,False,4.4
ORD-2025-03875,2025-06-15,Ялуторовск,Тюменская область,Уральский,Дом и ремонт,web,1,7050,0.0,7050,7,False,4.7
ORD-2025-05957,2025-06-15,Пугачев,Саратовская область,Приволжский,Дом и ремонт,mobile_app,1,12250,0.0,12250,4,False,4.0
ORD-2025-00968,2025-06-15,Ижевск,Удмуртская Республика,Приволжский,Авто,mobile_app,1,31670,0.0,31670,3,True,3.3
ORD-2025-03509,2025-06-15,Саров,Нижегородская область,Приволжский,Хобби и спорт,mobile_app,1,4800,0.0,4800,4,False,4.6
ORD-2025-04119,2025-06-16,Красный Сулин,Ростовская область,Южный,Хобби и спорт,web,1,1760,0.1,1584,3,False,3.8
ORD-2025-03752,2025-06-16,Заречный,Пензенская область,Приволжский,Электроника,mobile_app,2,10320,0.0,20640,4,False,5.0
ORD-2025-04918,2025-06-16,Магнитогорск,Челябинская область,Уральский,Одежда,mobile_app,1,7770,0.0,7770,2,False,4.3
ORD-2025-01837,2025-06-16,Каменка,Пензенская область,Приволжский,Одежда,web,2,4480,0.0,8960,3,False,4.9
ORD-2025-05924,2025-06-16,Апатиты,Мурманская область,Северо-Западный,Авто,mobile_app,1,19950,0.15,16958,4,False,5.0
ORD-2025-00923,2025-06-16,Сызрань,Самарская область,Приволжский,Детские товары,mobile_app,3,3890,0.15,9920,7,False,3.8
ORD-2025-00262,2025-06-16,Дрезна,Московская область,Центральный,Дом и ремонт,web,1,5300,0.0,5300,1,True,3.5
ORD-2025-01732,2025-06-16,Лихославль,Тверская область,Центральный,Услуги,mobile_app,1,9820,0.0,9820,2,False,4.8
ORD-2025-02174,2025-06-16,Рыбное,Рязанская область,Центральный,Услуги,mobile_app,2,7440,0.15,12648,5,False,4.9
ORD-2025-00838,2025-06-16,Подольск,Московская область,Центральный,Электроника,mobile_app,1,19200,0.0,19200,2,False,5.0
